run_id,seed,workload,alpha,beta,policy,task_id,candidate_count,feasible_count,selected_candidate,selected_group_size,selected_sketch,admitted,latency_s,goodput_contrib,challenge_ms_task,false_risk,infeasible,low_risk,reason
a_min_012881,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_081,13,13,cand_lan_e_f,3,scalar16,1,72.58466,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012882,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_082,13,13,cand_lan_e_f,3,scalar16,1,73.51096,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012883,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_083,13,13,cand_lan_e_f,3,scalar16,1,74.43708,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012884,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_084,13,13,cand_lan_e_f,3,scalar16,1,75.3632,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012885,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_085,13,13,cand_lan_e_f,3,scalar16,1,76.28941,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012886,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_086,13,13,cand_lan_e_f,3,scalar16,1,77.21526,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012887,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_087,13,13,cand_lan_e_f,3,scalar16,1,78.14327,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012888,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_088,13,13,cand_lan_e_f,3,scalar16,1,79.0711,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012889,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_089,13,13,cand_lan_e_f,3,scalar16,1,79.74875,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012890,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_090,13,13,cand_lan_e_f,3,scalar16,1,80.67487,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012891,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_091,13,13,cand_lan_e_f,3,scalar16,1,81.60117,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012892,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_092,13,13,cand_lan_e_f,3,scalar16,1,82.52765,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012893,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_093,13,13,cand_lan_e_f,3,scalar16,1,83.45395,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012894,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_094,13,13,cand_lan_e_f,3,scalar16,1,84.38025,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012895,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_095,13,13,cand_lan_e_f,3,scalar16,1,85.30664,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012896,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_096,13,13,cand_lan_e_f,3,scalar16,1,86.23267,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012897,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_097,13,13,cand_lan_e_f,3,scalar16,1,86.91086,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012898,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_098,13,13,cand_lan_e_f,3,scalar16,1,87.83887,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012899,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_099,13,13,cand_lan_e_f,3,scalar16,1,88.7667,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012900,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_100,13,13,cand_lan_e_f,3,scalar16,1,89.693,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012901,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_101,13,13,cand_lan_e_f,3,scalar16,1,90.61849,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012902,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_102,13,13,cand_lan_e_f,3,scalar16,1,91.54416,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012903,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_103,13,13,cand_lan_e_f,3,scalar16,1,92.46965,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012904,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_104,13,13,cand_lan_e_f,3,scalar16,1,93.39514,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012905,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_105,13,13,cand_lan_e_f,3,scalar16,1,94.07072,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012906,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_106,13,13,cand_lan_e_f,3,scalar16,1,94.99594,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012907,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_107,13,13,cand_lan_e_f,3,scalar16,1,95.92332,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012908,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_108,13,13,cand_lan_e_f,3,scalar16,1,96.85052,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012909,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_109,13,13,cand_lan_e_f,3,scalar16,1,97.77754,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012910,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_110,13,13,cand_lan_e_f,3,scalar16,1,98.70303,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012911,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_111,13,13,cand_lan_e_f,3,scalar16,1,99.62861,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012912,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_112,13,13,cand_lan_e_f,3,scalar16,1,100.55437,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012913,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_113,13,13,cand_lan_e_f,3,scalar16,1,101.22995,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012914,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_114,13,13,cand_lan_e_f,3,scalar16,1,102.15553,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012915,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_115,13,13,cand_lan_e_f,3,scalar16,1,103.0812,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012916,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_116,13,13,cand_lan_e_f,3,scalar16,1,104.00651,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012917,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_117,13,13,cand_lan_e_f,3,scalar16,1,104.93398,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012918,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_118,13,13,cand_lan_e_f,3,scalar16,1,105.86127,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012919,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_119,13,13,cand_lan_e_f,3,scalar16,1,106.78838,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012920,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_120,13,13,cand_lan_e_f,3,scalar16,1,107.71396,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012921,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_121,13,13,cand_lan_e_f,3,scalar16,1,108.39008,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012922,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_122,13,13,cand_lan_e_f,3,scalar16,1,109.31638,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012923,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_123,13,13,cand_lan_e_f,3,scalar16,1,110.2425,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012924,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_124,13,13,cand_lan_e_f,3,scalar16,1,111.16862,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012925,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_125,13,13,cand_lan_e_f,3,scalar16,1,112.09483,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012926,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_126,13,13,cand_lan_e_f,3,scalar16,1,113.02068,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012927,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_127,13,13,cand_lan_e_f,3,scalar16,1,113.94869,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012928,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_128,13,13,cand_lan_e_f,3,scalar16,1,114.87652,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012929,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_129,13,13,cand_lan_e_f,3,scalar16,1,115.55417,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012930,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_130,13,13,cand_lan_e_f,3,scalar16,1,116.48029,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012931,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_131,13,13,cand_lan_e_f,3,scalar16,1,117.40686,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012932,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_132,13,13,cand_lan_e_f,3,scalar16,1,118.33361,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012933,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_133,13,13,cand_lan_e_f,3,scalar16,1,119.26018,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012934,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_134,13,13,cand_lan_e_f,3,scalar16,1,120.18675,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012935,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_135,13,13,cand_lan_e_f,3,scalar16,1,121.11341,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012936,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_136,13,13,cand_lan_e_f,3,scalar16,1,122.03971,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012937,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_137,13,13,cand_lan_e_f,3,scalar16,1,122.71817,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012938,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_138,13,13,cand_lan_e_f,3,scalar16,1,123.64645,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012939,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_139,13,13,cand_lan_e_f,3,scalar16,1,124.57455,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012940,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_140,13,13,cand_lan_e_f,3,scalar16,1,125.50112,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012941,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_141,13,13,cand_lan_e_f,3,scalar16,1,126.42652,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012942,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_142,13,13,cand_lan_e_f,3,scalar16,1,127.3521,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012943,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_143,13,13,cand_lan_e_f,3,scalar16,1,128.2775,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012944,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_144,13,13,cand_lan_e_f,3,scalar16,1,129.2029,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012945,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_145,13,13,cand_lan_e_f,3,scalar16,1,129.87839,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012946,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_146,13,13,cand_lan_e_f,3,scalar16,1,130.80352,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012947,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_147,13,13,cand_lan_e_f,3,scalar16,1,131.73081,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012948,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_148,13,13,cand_lan_e_f,3,scalar16,1,132.65792,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012949,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_149,13,13,cand_lan_e_f,3,scalar16,1,133.58485,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012950,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_150,13,13,cand_lan_e_f,3,scalar16,1,134.51025,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012951,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_151,13,13,cand_lan_e_f,3,scalar16,1,135.43592,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012952,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_152,13,13,cand_lan_e_f,3,scalar16,1,136.36177,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012953,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_153,13,13,cand_lan_e_f,3,scalar16,1,137.03744,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012954,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_154,13,13,cand_lan_e_f,3,scalar16,1,137.96311,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012955,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_155,13,13,cand_lan_e_f,3,scalar16,1,138.88887,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012956,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_156,13,13,cand_lan_e_f,3,scalar16,1,139.81427,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012957,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_157,13,13,cand_lan_e_f,3,scalar16,1,140.74183,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012958,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_158,13,13,cand_lan_e_f,3,scalar16,1,141.66921,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012959,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_159,13,13,cand_lan_e_f,3,scalar16,1,142.59641,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012960,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_160,13,13,cand_lan_e_f,3,scalar16,1,143.52208,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012961,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_161,13,13,cand_lan_e_f,3,scalar16,1,144.19865,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012962,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_162,13,13,cand_lan_e_f,3,scalar16,1,145.1254,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012963,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_163,13,13,cand_lan_e_f,3,scalar16,1,146.05197,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012964,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_164,13,13,cand_lan_e_f,3,scalar16,1,146.97854,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012965,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_165,13,13,cand_lan_e_f,3,scalar16,1,147.9052,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012966,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_166,13,13,cand_lan_e_f,3,scalar16,1,148.8315,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012967,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_167,13,13,cand_lan_e_f,3,scalar16,1,149.75996,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012968,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_168,13,13,cand_lan_e_f,3,scalar16,1,150.68824,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012969,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_169,13,13,cand_lan_e_f,3,scalar16,1,151.36634,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012970,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_170,13,13,cand_lan_e_f,3,scalar16,1,152.29291,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012971,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_171,13,13,cand_lan_e_f,3,scalar16,1,153.21921,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012972,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_172,13,13,cand_lan_e_f,3,scalar16,1,154.14569,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012973,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_173,13,13,cand_lan_e_f,3,scalar16,1,155.07199,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012974,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_174,13,13,cand_lan_e_f,3,scalar16,1,155.99829,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012975,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_175,13,13,cand_lan_e_f,3,scalar16,1,156.92468,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012976,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_176,13,13,cand_lan_e_f,3,scalar16,1,157.85071,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012977,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_177,13,13,cand_lan_e_f,3,scalar16,1,158.5289,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012978,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_178,13,13,cand_lan_e_f,3,scalar16,1,159.45691,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012979,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_179,13,13,cand_lan_e_f,3,scalar16,1,160.38474,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012980,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_180,13,13,cand_lan_e_f,3,scalar16,1,161.31104,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012981,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_181,13,13,cand_lan_e_f,3,scalar16,1,162.23815,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012982,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_182,13,13,cand_lan_e_f,3,scalar16,1,163.16544,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012983,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_183,13,13,cand_lan_e_f,3,scalar16,1,164.09255,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012984,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_184,13,13,cand_lan_e_f,3,scalar16,1,165.01966,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012985,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_185,13,13,cand_lan_e_f,3,scalar16,1,165.69686,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012986,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_186,13,13,cand_lan_e_f,3,scalar16,1,166.6237,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012987,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_187,13,13,cand_lan_e_f,3,scalar16,1,167.5527,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012988,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_188,13,13,cand_lan_e_f,3,scalar16,1,168.48152,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012989,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_189,13,13,cand_lan_e_f,3,scalar16,1,169.41016,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012990,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_190,13,13,cand_lan_e_f,3,scalar16,1,170.33727,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012991,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_191,13,13,cand_lan_e_f,3,scalar16,1,171.26438,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012992,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_192,13,13,cand_lan_e_f,3,scalar16,1,172.19167,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012993,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_193,13,13,cand_lan_e_f,3,scalar16,1,172.86878,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012994,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_194,13,13,cand_lan_e_f,3,scalar16,1,173.79589,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012995,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_195,13,13,cand_lan_e_f,3,scalar16,1,174.72309,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012996,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_196,13,13,cand_lan_e_f,3,scalar16,1,175.64993,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012997,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_197,13,13,cand_lan_e_f,3,scalar16,1,176.57893,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012998,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_198,13,13,cand_lan_e_f,3,scalar16,1,177.50775,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_012999,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_199,13,13,cand_lan_e_f,3,scalar16,1,178.43639,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_013000,20260513,queued-8,0.2,0.9,network_aware_adaptive,eval_200,13,13,cand_lan_e_f,3,scalar16,1,179.3635,1,0.360349,0.0165,0,0,network_adaptive_scalar16
a_min_013001,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_001,13,13,cand_lan_e_f,3,scalar16,1,0.92783,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013002,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_002,13,13,cand_lan_e_f,3,scalar16,1,1.85584,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013003,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_003,13,13,cand_lan_e_f,3,scalar16,1,2.78367,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013004,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_004,13,13,cand_lan_e_f,3,scalar16,1,3.7115,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013005,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_005,13,13,cand_lan_e_f,3,scalar16,1,4.63942,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013006,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_006,13,13,cand_lan_e_f,3,scalar16,1,5.56698,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013007,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_007,13,13,cand_lan_e_f,3,scalar16,1,6.4967,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013008,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_008,13,13,cand_lan_e_f,3,scalar16,1,7.42624,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013009,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_009,13,13,cand_lan_e_f,3,scalar16,1,8.1056,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013010,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_010,13,13,cand_lan_e_f,3,scalar16,1,9.03343,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013011,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_011,13,13,cand_lan_e_f,3,scalar16,1,9.95955,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013012,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_012,13,13,cand_lan_e_f,3,scalar16,1,10.88585,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013013,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_013,13,13,cand_lan_e_f,3,scalar16,1,11.81197,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
a_min_013014,20260513,queued-8,0.2,0.9,risk_weighted_scalar,eval_014,13,13,cand_lan_e_f,3,scalar16,1,12.73809,1,0.360349,0.0165,0,0,risk_weighted_scalar_no_hard_filter
